repo,pr_number,commit,initial_flag,refactoring_type
apache/tinkerpop,893,767d65b9d54f1774b13cc5a61db711268f213ff1,True,Change Return Type
apache/tinkerpop,893,d181563d24a401ac6550e06d86d78b12a8f16f51,True,
apache/tinkerpop,893,13e552b289b5266fcb418baaf2ae90626f6055c4,True,Extract Method
apache/tinkerpop,893,13e552b289b5266fcb418baaf2ae90626f6055c4,True,Extract Method
apache/tinkerpop,893,13e552b289b5266fcb418baaf2ae90626f6055c4,True,Rename Method
apache/tinkerpop,893,13e552b289b5266fcb418baaf2ae90626f6055c4,True,Rename Method
apache/tinkerpop,893,13e552b289b5266fcb418baaf2ae90626f6055c4,True,Rename Method
apache/tinkerpop,893,be9db8de6a9d2abb5222b7ab5b9326049060e85a,True,
apache/tinkerpop,893,328737a371f8a2040d02f9c2dbb06d049ce3c881,True,
apache/tinkerpop,893,ae796378e07925f9385f3ec65c10022b59aab8b5,True,
apache/tinkerpop,893,9e4da0149247a50277e2a468b0becf892426ce2e,True,
apache/tinkerpop,893,bd275a7ffa4f0d04634c830aa4f7577375c7944c,True,
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Parameter
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,f148e9331a945e0f4f707ea937b610e5902701c7,True,Rename Method
apache/tinkerpop,893,576649fd5456f6390bf9481d01438a7e78db083e,True,
apache/tinkerpop,893,62175c228b77bdbda96c11015f2974828df8f3aa,True,
apache/tinkerpop,893,6d05805ada657bcb3f50a60aa0c313c29d4611bb,True,Move Class
apache/tinkerpop,893,6d05805ada657bcb3f50a60aa0c313c29d4611bb,True,Move Class
apache/tinkerpop,893,5bf19e2d35aa2f050ecca0a7b2190553b0422720,True,
apache/tinkerpop,893,8187016886b8b699ff107c9b6a7dfe95deb7e4a1,True,Extract Method
apache/tinkerpop,893,f8e3b8a1df1639405a29f261a9d7da147e88b356,True,
apache/tinkerpop,893,048ea21c0adf9297233d06222e75c64dbe1fa1ca,True,
apache/tinkerpop,893,a580b6fda232ce6dd035e4c261a53d0f0dc69f83,True,
apache/tinkerpop,893,ae3b149789b8a9779d0549cee8a6ca2e2febbd2b,True,
apache/tinkerpop,893,ff71c6abee0b39d7ee95128c3d64906daad96a76,True,Change Return Type
apache/tinkerpop,893,ff71c6abee0b39d7ee95128c3d64906daad96a76,True,Rename Method
apache/tinkerpop,893,94233970f8dc7c5d7b8fdc4b9e7bdbf0ff905c25,True,
apache/tinkerpop,893,51dc82122af6b8d8c783de58a0451b8b2071c051,True,
apache/tinkerpop,893,4d979cf8dc4482d574191a76a0c60e281f887563,True,
apache/tinkerpop,893,c97d747f4b05cef42eb0e53adae50fcdee083a2e,True,
apache/tinkerpop,893,8fd3bf21efac092f619254245ba83614327c4dcb,True,
apache/tinkerpop,893,ded7c187480a68b6f7be2d0cb777461f57a2871c,True,
apache/tinkerpop,893,e6e4413e46594ae8f6d408de4e3d3bd85c228f53,True,
apache/tinkerpop,893,7f1bf1783efb8a7eca17d0367af66c6289455fd8,True,
apache/tinkerpop,893,ae3f685ad7af326c9f1282da296e9db49f94da03,True,
apache/tinkerpop,893,23c71b60cc34c14e9defc6a9a7ab6c57c090460b,False,Extract Variable
apache/tinkerpop,893,e9ebacfc84aca0e0ac30720bba68939f77c4c5d0,False,
apache/tinkerpop,893,fdb35c69422f95199563e938ec30a2408d419a58,False,
apache/tinkerpop,893,38dc70df6db105595784a93ecf5f5726201a962d,False,
apache/tinkerpop,893,10478be0c9cabb6b20723c3185464977767172bc,False,
apache/accumulo-examples,19,aad6980168996deb0bb846f4a9bb9409f2e2af35,True,Rename Variable
apache/accumulo-examples,19,56327db174e4614f0aba152cae2d3ade77c3319e,False,Extract Attribute
apache/accumulo-examples,19,f57b69e296fda54fd8a8235e4650bcda92ae0d54,False,
